"","Level_1","Level_2","Level_3","Level_4","Level_5","Level_6","Level_7","Observation.Ids","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35","M36","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36"
"1502","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Zymomonadaceae","g__Zymomonas","s__Zymomonas mobilis","ID542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1503","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Zymomonadaceae","g__Zymomonas","s__Zymomonas mobilis","ID120045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1504","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Zymomonadaceae","g__Zymomonas","s__Zymomonas mobilis","ID622759",0,0,0,0,0,0,0,0,0.000953752539366136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1505","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__(Alphaproteobacteria)","f__(Alphaproteobacteria)","g__(Alphaproteobacteria)","s__(Alphaproteobacteria)","ID33807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118872141125006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324403584010796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__(alpha proteobacterium U95)","f__(alpha proteobacterium U95)","g__(alpha proteobacterium U95)","s__alpha proteobacterium U95","ID649539",0.0026024481601621,0.00487878258111992,0.00360529256949201,0.00201579035780279,0,0.0013767214754783,0,0.00114274613323277,0.000953752539366136,0,0.00137603317157299,0.000898941047446109,0,0,0,0,0.00281649149654276,0,0,0.00088816256927668,0,0,0.00188245924475735,0,0,0,0,0.00180091918915414,0,0,0,0,0,0,0.000790566955091844,0.00177078279224114,0,0.000736919675755343,0,0.00294896085991699,0.00140590950629145,0.00190553319200629,0.00139290800887282,0,0.00192196809532962,0.00107782430386023,0.000550306245425579,0,0.00127736352169123,0.000712347112500979,0.00227082508807557,0.000793367448133603,0,0.00105679758627431,0,0,0.000746012562851558,0.0012003216862119,0.000596687192706096,0,0,0.00107750202705069,0.00131309417511424,0,0,0,0,0.00380911750365675,0,0.000818241326641938,0.000907519250752107,0.000892264955104202
"1507","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__(Betaproteobacteria)","f__(Betaproteobacteria)","g__(Betaproteobacteria)","s__(Betaproteobacteria)","ID28216",0,0,0,0,0,0,0,0,0,0,0,0,0.000373461804193976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1508","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__(Burkholderiales)","g__(Burkholderiales)","s__(Burkholderiales)","ID80840",0,0,0,0,0,0,0,0.000857059599924579,0,0.000435669100604709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285437818798364,0,0.00070419725034447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000348227002218206,0,0.000480492023832404,0,0,0,0,0,0,0,0,0.000528398793137156,0,0,0,0,0,0,0,0.000269375506762672,0,0,0.000467003843441632,0,0,0,0,0,0,0
"1509","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__(Alcaligenaceae)","s__(Alcaligenaceae)","ID506",0.00167300238867563,0.000406565215093327,0,0.000335965059633798,0,0.000458907158492765,0,0,0,0.000871338201209417,0.000458677723857663,0,0.000746923608387952,0.0012118372260238,0,0,0.000469415249423793,0,0,0,0,0.000832500832500833,0,0,0.000285437818798364,0,0.00070419725034447,0.000360183837830829,0.000294182540266235,0.000439195569395096,0.000475488564500024,0,0.000474637732750478,0.000329946977520712,0,0.000708313116896455,0.00101226357318919,0,0,0,0,0,0.000696454004436412,0,0,0,0,0.000670938307222651,0.000319340880422807,0,0.00129761433604318,0,0.000313964842216969,0.000528398793137156,0,0,0,0,0,0,0.00128151321079931,0.00107750202705069,0,0.000370049660664461,0,0,0,0,0,0.00109098843552258,0.000907519250752107,0
"1510","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Achromobacter","s__(Achromobacter)","ID222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1511","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Achromobacter","s__Achromobacter insolitus","ID217204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147448042995849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123875826871144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1512","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Achromobacter","s__Achromobacter spanius","ID217203",0,0,0,0,0,0,0,0,0,0,0.000917355447715326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1513","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Achromobacter","s__(Achromobacter)","ID2626865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1514","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Achromobacter","s__Achromobacter sp. AONIH1","ID1758194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088816256927668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000937273004194297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131309417511424,0,0,0,0,0,0,0,0,0
"1515","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Alcaligenes","s__(Alcaligenes)","ID507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1516","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Alcaligenes","s__Alcaligenes faecalis","ID511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000642178268687388,0,0.00282368886713603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120254458434046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1517","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__(Bordetella)","ID517",0.00111533492578376,0.00121969564527998,0,0.000335965059633798,0,0.000458907158492765,0,0.00171411919984916,0,0.000871338201209417,0,0,0.000746923608387952,0,0,0,0.000704122874135689,0,0,0,0,0.00138750138750139,0,0,0.000285437818798364,0,0.00070419725034447,0.000360183837830829,0.00176509524159741,0.00131758670818529,0.00118872141125006,0,0.00189855093100191,0.000989840932562137,0.000790566955091844,0.00106246967534468,0,0,0,0,0.00140590950629145,0,0.000696454004436412,0,0.000480492023832404,0,0,0.0013418766144453,0.000958022641268422,0,0.000648807168021592,0,0.000941894526650906,0.000528398793137156,0,0,0,0,0,0,0,0.00107750202705069,0,0.00111014898199338,0,0,0,0,0,0,0.000907519250752107,0.001487108258507
"1518","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella avium","ID521",0,0,0,0,0.000913091911831845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1519","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella avium","ID360910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736919675755343,0,0,0,0.000476383298001572,0,0,0,0.000538912151930114,0.000550306245425579,0,0,0,0,0,0,0,0,0.00120254458434046,0,0.00300080421552976,0,0.000803709925013864,0,0,0,0,0,0.00130570462350007,0,0,0,0,0,0
"1520","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella bronchialis","ID463025",0,0,0,0,0,0,0,0,0,0,0,0.000898941047446109,0.000746923608387952,0,0,0,0,0.00056111999551104,0,0,0.000642178268687388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000737240214979247,0,0.000476383298001572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147647241211298,0,0,0,0.000907519250752107,0
"1521","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella bronchiseptica","ID518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129182276191707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1522","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella flabilis","ID463014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088816256927668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736919675755343,0,0,0,0,0,0,0,0,0.000550306245425579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000740099321328922,0,0,0,0,0,0,0.000907519250752107,0
"1523","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella genomosp. 13","ID463040",0,0,0.00360529256949201,0,0.00182618382366369,0,0,0,0,0,0,0,0,0,0,0,0,0.00112223999102208,0,0,0.00128435653737478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000538912151930114,0,0,0,0,0,0.000793367448133603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130570462350007,0,0,0.000724931856405498,0,0,0
"1524","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella genomosp. 8","ID1416806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056111999551104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000737240214979247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803709925013864,0,0,0,0.000740099321328922,0,0,0,0,0,0,0,0
"1525","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella genomosp. 9","ID1416803",0.00130122408008105,0.000813130430186654,0,0.00134386023853519,0,0.000917814316985531,0,0,0.00190750507873227,0,0,0,0.00112038541258193,0,0,0,0.00117353812355948,0.00112223999102208,0,0,0.000642178268687388,0,0.00188245924475735,0.00181707505428512,0.00114175127519346,0,0.0023473241678149,0.00108055151349249,0.00176509524159741,0,0,0.00138555969683954,0,0,0,0.00106246967534468,0,0,0,0,0,0.000952766596003144,0.00139290800887282,0.00117970436608586,0.00144147607149721,0.00107782430386023,0.000550306245425579,0.00234828407527928,0,0.00142469422500196,0.00162201792005398,0,0,0.00158519637941147,0,0,0.000746012562851558,0.00360096505863571,0.00119337438541219,0.00241112977504159,0.0022426481188988,0.00161625304057603,0,0.00296039728531569,0,0.00522281849400029,0,0,0,0,0,0
"1526","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella petrii","ID94624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000642178268687388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000596687192706096,0,0,0,0,0,0,0,0,0,0,0,0,0
"1527","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella pseudohinzii","ID1331258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600160843105952,0,0,0,0,0,0,0,0.00130570462350007,0,0,0.000724931856405498,0,0,0
"1528","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__(Bordetella)","ID2630031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000348227002218206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1529","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella sp. H567","ID1697043",0,0,0,0,0,0,0,0,0.000953752539366136,0,0,0,0,0,0,0,0,0,0,0,0.000642178268687388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123875826871144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1530","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella sp. J329","ID1977852",0,0,0,0,0,0,0,0,0,0,0.00137603317157299,0,0,0,0,0,0,0,0,0,0.000642178268687388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190553319200629,0.000696454004436412,0.00117970436608586,0,0.00107782430386023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803709925013864,0,0,0,0,0,0,0,0,0,0,0,0.000892264955104202
"1531","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Bordetella","s__Bordetella sp. N","ID1746199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000908537527142559,0,0,0,0,0,0,0,0.000692779848419769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1532","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Castellaniella","s__(Castellaniella)","ID359336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1533","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Castellaniella","s__Castellaniella defragrans","ID75697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1534","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Castellaniella","s__Castellaniella defragrans","ID1437824",0,0.00162626086037331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1535","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Orrella","s__(Orrella)","ID1921582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1536","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Orrella","s__Orrella marina","ID2163011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736919675755343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1537","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Pigmentiphaga","s__(Pigmentiphaga)","ID152267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1538","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Pigmentiphaga","s__(Pigmentiphaga)","ID2626614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1539","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Pigmentiphaga","s__Pigmentiphaga sp. H8","ID2488560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000538912151930114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131309417511424,0.000740099321328922,0,0,0,0,0,0,0,0
"1540","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Pusillimonas (ex Stolz et al. 2005)","s__(Pusillimonas (ex Stolz et al. 2005))","ID305976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117673016106494,0,0,0,0,0,0.000790566955091844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1541","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Pusillimonas (ex Stolz et al. 2005)","s__Pusillimonas thiosulfatoxidans","ID2028345",0,0.000813130430186654,0,0,0,0,0,0,0,0,0,0,0,0,0.000833520875530328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692779848419769,0,0,0,0,0,0,0,0,0,0.000476383298001572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1542","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Pusillimonas (ex Stolz et al. 2005)","s__(Pusillimonas (ex Stolz et al. 2005))","ID2640016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1543","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Alcaligenaceae","g__Pusillimonas (ex Stolz et al. 2005)","s__Pusillimonas sp. T7-7","ID1007105",0,0,0,0,0,0,0.000692986285801404,0,0,0,0,0,0,0,0,0.000679453990773015,0,0,0.00110873349373011,0,0.000642178268687388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000952766596003144,0,0,0,0.000538912151930114,0,0,0,0,0,0,0,0,0,0,0,0,0.000596687192706096,0.000803709925013864,0,0,0,0,0,0,0,0,0,0,0,0
"1544","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__(Burkholderiaceae)","s__(Burkholderiaceae)","ID119060",0.00111533492578376,0.000406565215093327,0,0.00167982529816899,0,0.000917814316985531,0,0.00114274613323277,0,0,0.000458677723857663,0,0.000373461804193976,0.000807891484015867,0,0,0.000938830498847586,0,0.00110873349373011,0,0,0.000555000555000555,0,0,0.000856313456395092,0,0.00093892966712596,0.000720367675661658,0.00058836508053247,0.000439195569395096,0.00142646569350007,0,0,0.000989840932562137,0.000790566955091844,0.00141662623379291,0.00151839535978378,0,0,0,0.00140590950629145,0,0,0,0.000960984047664809,0,0,0.00100640746083398,0.000958022641268422,0,0.00129761433604318,0,0.00125585936886787,0,0,0,0,0,0,0,0.00160189151349914,0.000808126520288016,0,0.000370049660664461,0.000934007686883263,0,0,0,0,0.00136373554440323,0.00136127887612816,0.0011896866068056
"1545","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia","s__(Burkholderia)","ID32008",0.000557667462891878,0.000813130430186654,0,0.00134386023853519,0,0,0,0.00114274613323277,0,0.000871338201209417,0,0,0.000373461804193976,0,0,0,0.000704122874135689,0,0,0,0,0.000555000555000555,0,0,0.000285437818798364,0,0.00023473241678149,0.000360183837830829,0.000294182540266235,0.000219597784697548,0.000475488564500024,0,0.000474637732750478,0.000329946977520712,0.000395283477545922,0,0.000506131786594594,0,0,0,0.000468636502097148,0,0,0,0.000480492023832404,0,0,0,0.000319340880422807,0,0,0,0.000627929684433937,0,0,0,0,0,0,0,0,0.000538751013525344,0,0,0,0,0,0,0,0,0.000907519250752107,0
"1546","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia","s__(Burkholderia)","ID87882",0.00130122408008105,0,0,0.00100789517890139,0,0,0,0.000285686533308193,0,0.000435669100604709,0.000458677723857663,0,0.000373461804193976,0.0012118372260238,0,0,0.000704122874135689,0,0,0,0,0.00111000111000111,0,0,0.000856313456395092,0,0.00140839450068894,0.00144073535132332,0.00117673016106494,0.000658793354092644,0.00118872141125006,0,0.000474637732750478,0.00197968186512427,0.000395283477545922,0.00141662623379291,0.000506131786594594,0,0,0,0.000468636502097148,0,0.00104468100665462,0,0.000960984047664809,0,0,0.0013418766144453,0,0,0.000648807168021592,0,0.000627929684433937,0,0,0,0,0,0,0,0.000640756605399656,0.00107750202705069,0,0,0,0,0,0,0,0.000545494217761292,0.000453759625376053,0.000892264955104202
"1547","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia","s__Burkholderia cenocepacia","ID95486",0.0674777630099172,0.0731817387167989,0.0540793885423802,0.0772719637157736,0.0420022279442649,0.0513976017511897,0.0401932045764814,0.0428529799962289,0.0314738337990825,0.0431312409598662,0.0321074406700364,0.0476438755146437,0.0649823539297518,0.0642273729792614,0.0725163161711385,0.0366905155017428,0.0807394229008924,0.0656510394747917,0.039914405774284,0.0364146653403439,0.0680708964808631,0.0826950826950827,0.0837694363917021,0.0626890893728365,0.0573730015784711,0.0519345624513113,0.0556315827772131,0.0468238989180078,0.0414797381775392,0.0511662838345287,0.0870144073035043,0.0547296080251618,0.0446159468785449,0.083806532290261,0.0739180103010874,0.0598524583777505,0.0455518607935134,0.0471628592483419,0.0645911380958532,0.0346502901040246,0.0552991072474635,0.030012147774099,0.0334297922129478,0.0342114266164899,0.0235441091677878,0.0420351478505489,0.0385214371797906,0.0369016068972458,0.0635488352041387,0.0626865459000862,0.0765592458265479,0.0428418421992146,0.0668745113922143,0.05389667689999,0.0706092213165523,0.0264559808554902,0.0693791683451949,0.0324086855277214,0.0268509236717743,0.0305409771505268,0.0480567454049742,0.03528819138591,0.0459582961289984,0.0321943204778081,0.0527714343089044,0.036559729458002,0.0679177309571971,0.058660409556314,0.0485704343791684,0.0714597425267292,0.0807692133169375,0.0657301850260095
"1548","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia","s__Burkholderia cenocepacia","ID406425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803709925013864,0,0,0,0,0,0,0,0,0,0,0,0
